OBJECTID,ZIP_CODE,PO_NAME,STATE,POPULATION,POP_SQMI,SQMI,Shape_Leng,Shape_Area,Zip,Office_Zip,Count,Attys_perThousand,popup
"16000","51002",Alta,IA,"2681",24.85,107.88,1.02339205659,0.0306938101308,"51002","51002","1",0.373,"<br />HINKELDEY, THOMAS ALLEN<br />"
"16001","51003",Alton,IA,"1743",34.14,51.06,0.682331081502,0.0145940347898,"51003",,"0",0,No attorneys found for this zip code
"16002","51004",Anthon,IA,"1122",13.18,85.1,0.999888569021,0.0240880130853,"51004",,"0",0,No attorneys found for this zip code
"16003","51005",Aurelia,IA,"1445",14.84,97.34,1.17292045273,0.0277013640178,"51005","51005","1",0.692,"<br />KOLPIN, LORI J.<br />"
"16004","51006",Battle Creek,IA,"1023",12.52,81.73,1.1725639898,0.023112320911,"51006",,"0",0,No attorneys found for this zip code
"16005","51007",Bronson,IA,"833",25.94,32.11,0.492757652091,0.00909589321858,"51007",,"0",0,No attorneys found for this zip code
"16006","51009",Calumet,IA,"169",241.43,0.7,0.0666296905767,0.000201151319739,"51009",,"0",0,No attorneys found for this zip code
"16007","51010",Castana,IA,"533",6.94,76.81,0.959473482092,0.0216506812494,"51010",,"0",0,No attorneys found for this zip code
"16008","51011",Chatsworth,IA,"82",167.35,0.49,0.0481979303785,0.0001392127205,"51011",,"0",0,No attorneys found for this zip code
"16009","51012",Cherokee,IA,"6316",44.04,143.43,1.52933787751,0.0408424140222,"51012","51012","17",2.692,"<br />COOK, JASON MATTHEW<br />COOK, JOHN HOWARD JR<br />COOK, RICHARD ARY<br />COOK, WILLIAM DAVID<br />COZINE, MARK REED<br />HERBOLD, ALYSSA ANN<br />KOLPIN, RYAN R.<br />LOUGHLIN, JOHN MATTHEW<br />LOUGHLIN, JOHN P.<br />MAZUREK, LISA KAY<br />MELOY, DANIEL A.<br />MILLER, ADAM MARVIN<br />MILLER, MARVIN WALLACE<br />MILLER, MARVIN WALLACE JR<br />PHILLIPS, KRISTAL LYNN<br />WIBE, JOHN A.<br />WITTGRAF, GEORGE WILLIAM<br />"
"16010","51014",Cleghorn,IA,"462",9.16,50.44,0.915334779537,0.014375224612,"51014",,"0",0,No attorneys found for this zip code
"16011","51016",Correctionville,IA,"1467",14.6,100.47,1.19911044829,0.0284816095733,"51016",,"0",0,No attorneys found for this zip code
"16012","51018",Cushing,IA,"400",13.81,28.96,0.530755805442,0.00820884086669,"51018",,"0",0,No attorneys found for this zip code
"16013","51019",Danbury,IA,"784",9.38,83.6,1.05456785478,0.0236288012232,"51019",,"0",0,No attorneys found for this zip code
"16014","51020",Galva,IA,"689",13.76,50.08,0.827665516024,0.014208159924,"51020",,"0",0,No attorneys found for this zip code
"16015","51022",Granville,IA,"802",11.28,71.12,0.822179749315,0.0203285788047,"51022",,"0",0,No attorneys found for this zip code
"16016","51023",Hawarden,IA,"3616",41.28,87.6,1.12188679091,0.0250513346251,"51023","51023","2",0.553,"<br />HAUGLAND, CHARLES BERTIN<br />PICKNER, JAMES H.<br />"
"16017","51024",Hinton,IA,"2105",21.77,96.68,1.0895048113,0.027474807714,"51024","51024","1",0.475,"<br />WILLIAMS, MICHAEL KIRK<br />"
"16018","51025",Holstein,IA,"1905",17.24,110.47,1.30645432363,0.0313296346805,"51025","51025","3",1.575,"<br />COSGROVE, THADDEUS E.<br />FORRISTAL, MATTHEW JOHN<br />WHITMER, MEGHANN COSGROVE<br />"
"16019","51026",Hornick,IA,"761",8.08,94.22,1.01578321975,0.0266235948511,"51026",,"0",0,No attorneys found for this zip code
"16020","51027",Ireton,IA,"1206",14.45,83.44,0.993998723199,0.0238419698807,"51027",,"0",0,No attorneys found for this zip code
"16021","51028",Kingsley,IA,"2162",17.75,121.79,1.26811956497,0.0346038933571,"51028","51028","2",0.925,"<br />THOMPSON, BARRY<br />THOMPSON, CHAD C.<br />"
"16022","51029",Larrabee,IA,"284",11.01,25.79,0.490374183986,0.00735974293292,"51029",,"0",0,No attorneys found for this zip code
"16023","51030",Lawton,IA,"1777",32.4,54.85,0.73240462039,0.0155587906142,"51030",,"0",0,No attorneys found for this zip code
"16024","51031",Le Mars,IA,"12566",52.85,237.76,1.75827258119,0.0677666704531,"51031","51031","19",1.512,"<br />BAUERLY, CRAIG RICHARD<br />BIXENMAN, SCOTT L.<br />BROCK, ROBERT  BRUCE<br />BYBEE, JIM LEE<br />COLLINS, W. EUGENE<br />FREKING, JUDY L.<br />GEORGE, JAMES L.<br />GROTEWOLD, JACQUELINE L<br />HEMMINGSON, MARK LELAND<br />KUCHEL, KIMBERLY SUE<br />LANGEL, KELSEY BAUERLY<br />MURPHY, MICHAEL PATRICK<br />MURPHY, PATRICK N.<br />OETKEN, AMY K.<br />OPSAHL, ERICK RANDALL<br />RAYMOND, DARIN J.<br />SALKER, KELLY KAY<br />VAKULSKAS, DANIEL PAUL<br />VONDRAK, JUSTIN RYAN<br />"
"16025","51033",Linn Grove,IA,"442",6.98,63.3,0.954318713313,0.0180672072786,"51033",,"0",0,No attorneys found for this zip code
"16026","51034",Mapleton,IA,"1604",15.33,104.65,1.1319251388,0.0295277600035,"51034","51034","2",1.247,"<br />MOHRHAUSER, THOMAS RAYMOND<br />WESTERGAARD, JAMES REESE<br />"
"16027","51035",Marcus,IA,"1612",14.62,110.23,0.966776818256,0.031402518848,"51035",,"0",0,No attorneys found for this zip code
"16028","51036",Maurice,IA,"787",17.41,45.21,0.618887927032,0.0129192195119,"51036",,"0",0,No attorneys found for this zip code
"16029","51037",Meriden,IA,"346",13.01,26.59,0.564035539545,0.0075802578125,"51037",,"0",0,No attorneys found for this zip code
"16030","51038",Merrill,IA,"1588",20.27,78.33,0.973493463426,0.0222896402974,"51038",,"0",0,No attorneys found for this zip code
"16031","51039",Moville,IA,"2788",31.01,89.91,1.02295235473,0.0254864092776,"51039","51039","4",1.435,"<br />BEARDSHEAR, RYAN DOUGLAS<br />METCALF, GLENN AUMAN<br />PHIPPS, JAY P.<br />PHIPPS, PATRICK JOSEPH<br />"
"16032","51040",Onawa,IA,"3544",19.55,181.28,1.75287295762,0.0510324474029,"51040","51040","5",1.411,"<br />FAITH, JACK ALAN<br />MC CONEGHEY, IAN A.<br />MINNIHAN, KARA L.<br />MINNIHAN, MATTHEW MICHAEL<br />TAYLOR, GARY GLENN<br />"
"16033","51041",Orange City,IA,"7350",98.76,74.42,0.847406867529,0.0212873698771,"51041","51041","15",2.041,"<br />DE JONG, BRADLEY KEITH<br />DE JONG, DEBRA SUE<br />DE JONG, KLEY BRADLEY<br />HOISINGTON, JADE KRAMER<br />HUIZENGA, ETHAN J<br />HUYSER, KEVIN J.<br />JACOBSMA, MICHAEL J.<br />KARSSEN, PAUL M.<br />KUNSTLE, THOMAS<br />PLUIM, DANIEL WADE<br />ROOS, MEGAN R.B.<br />SCOTT, JAMES DOUGLAS<br />VOGEL, MEIKA<br />VOGEL, PATRICIA L.<br />WEBER, JARED ROBERT<br />"
"16034","51044",Oto,IA,"238",7.27,32.72,0.725241095371,0.0092522662326,"51044",,"0",0,No attorneys found for this zip code
"16035","51046",Paullina,IA,"1593",16.62,95.82,1.06792843134,0.0273817551806,"51046","51046","1",0.628,"<br />HALVERSON, TISHA MARIE<br />"
"16036","51047",Peterson,IA,"697",8.8,79.24,1.06898450832,0.0226316850162,"51047",,"0",0,No attorneys found for this zip code
"16037","51048",Pierson,IA,"616",15.27,40.34,0.928085086698,0.0114533246173,"51048",,"0",0,No attorneys found for this zip code
"16038","51049",Quimby,IA,"517",11.36,45.5,0.846115180712,0.0129337175288,"51049",,"0",0,No attorneys found for this zip code
"16039","51050",Remsen,IA,"2686",19.26,139.44,1.22707764001,0.0397400525824,"51050","51050","1",0.372,"<br />BRADY, DENNIS ALLEN<br />"
"16040","51051",Rodney,IA,"82",6.83,12.01,0.391552459689,0.0033897901932,"51051",,"0",0,No attorneys found for this zip code
"16041","51052",Salix,IA,"1067",15.23,70.04,0.764406909087,0.019810770189,"51052","51052","2",1.874,"<br />CARTER, ROGER L.<br />CARTER, RUTH M.<br />"
"16042","51053",Schaller,IA,"1112",14.05,79.14,0.862268720208,0.0224448529813,"51053",,"0",0,No attorneys found for this zip code
"16043","51054",Sergeant Bluff,IA,"5469",154.19,35.47,0.60526310575,0.0100420759112,"51054","51054","2",0.366,"<br />BUCHHEIT, LINDSEY R.<br />HANSON, JOSEPH PATRICK<br />"
"16044","51055",Sloan,IA,"1538",21.38,71.93,0.853199953377,0.0203144805942,"51055","51055","1",0.65,"<br />SMITH, DALE BRUCE<br />"
"16045","51056",Smithland,IA,"546",19.14,28.52,0.400784662844,0.00805671013687,"51056",,"0",0,No attorneys found for this zip code
"16046","51058",Sutherland,IA,"995",11.93,83.41,1.00988418182,0.0238414008998,"51058",,"0",0,No attorneys found for this zip code
"16047","51060",Ute,IA,"646",11.72,55.12,0.742211695273,0.0155231825628,"51060",,"0",0,No attorneys found for this zip code
"16048","51061",Washta,IA,"496",9.66,51.37,0.780186766242,0.0145883279507,"51061",,"0",0,No attorneys found for this zip code
"16049","51062",Westfield,IA,"580",7.75,74.85,1.13198598601,0.021301898422,"51062",,"0",0,No attorneys found for this zip code
"16050","51063",Whiting,IA,"1181",18.14,65.09,0.825318310672,0.0183623994509,"51063",,"0",0,No attorneys found for this zip code
"16051","51101",Sioux City,IA,"1024",731.43,1.4,0.139226632641,0.0003978549058,"51101","51101","133",129.883,"<br />ACKERMAN, JOHN D.<br />ANDREASEN, STEVEN<br />AUGUSTINE, NICOLE JEAN<br />BEAUVAIS JR, JOHN PHILIP<br />BECKWITH, GRANT DAVID<br />BERENSTEIN, ALEX SAMUEL<br />BOCKENSTEDT, DREW H.<br />BOETTCHER, KAITLIN TERESA<br />BRASS, TREVOR ALLEN<br />BUCKLEY, ANDREA HIATT<br />BUCKMEIER, BRIAN E.<br />CAMPBELL, MARK ARNOLD<br />CONNEALY, II, MATTHEW JAMES<br />COOK, DEBORAH JEAN METER<br />COOPER, GRETCHEN ANNE<br />CORD, MARK CAMERON III<br />CROSS, JEREMY JAMES<br />DANIELS, JOHN DEAN<br />DAWSON, DAVID ALAN<br />DECK, BENJAMIN JAMES<br />DECK, PAUL WAYNE JR<br />DECK, ROBERT B.<br />DECK, TOD JEROME<br />DECK, WILLIAM GREEN<br />DEDONCKER, MEGAN RAE<br />DENKER, MARCHELLE M.<br />DOUGLAS, REES CONRAD<br />ELLWANGER, MICHAEL WILLIAM<br />ESTEVES, JILL RENEE<br />FARRENS, THOMAS CODY<br />FLETCHER, KEVIN C.<br />FOLEY, AMBER LEIGH<br />FORKER, WILFORD LEE<br />FORSYTH, PRISCILLA ELIZABETH<br />FOX, JACKLYN M<br />FREY, MICHAEL J.<br />GAGNON, TAMMI L.<br />GANZEL, TERRY C.<br />GEHLING, EMILEE BOYLE<br />GOODMAN, BRYAN RICHARD<br />GOOSMANN, JEANA LOUISE<br />GREENWOOD, PATRICK TIMOTHY<br />HALL, BRETT PATRICK<br />HANSEN, BRADLEY RYAN<br />HENSLEY, LOAN H.<br />HENSLEY, TODD ALAN<br />HINDMAN, ZACHARY SCOTT<br />HISEY, RANDY S.<br />HOFFMEYER, DUANE EUGENE<br />HORNEBER, ALICE SCHUMACHER<br />HORNEBER, WILLIAM F.<br />HRUSKA, KARRIE R.<br />HUISH, DEREK ALLEN<br />HUITINK, JUDITH GARNOS<br />HYNES, MICHELLE MARIE<br />JACOBS, MICHAEL PAUL<br />JARMAN, TIMOTHY THOMAS<br />JENNINGS, PATRICK A.<br />JOHNSON, JACQUELYN SUE<br />JOHNSON, JEFFREY A.<br />JOHNSON, TASHA R.<br />JUEHRING, JENNY LEANN<br />KAYL, ANGELA HOPE<br />KEANE, EDWARD JOSEPH<br />KELLY, BRENDAN MICHAEL<br />KERTELS, JOSEPH WILFRED<br />KIRSCH, JAYME<br />KLOCKE, AMY ELLIS<br />LADEAS, ATHENA DESPINA<br />LAMMERS, JOHN H.<br />LANE, CRAIG HUNTER<br />LAU, LAURY LYNN<br />LEWON, MICHELE MARIE<br />LOOMIS, JAMES DANIEL<br />LOOS, JOHN  JR.<br />LUNDBERG, PAUL D.<br />MAHONEY, KELLY K. E.<br />MAHR, DENNIS JAMES<br />MASTALIR, ROGER W.<br />MC GOWAN, CHRISTOPHER JOHN<br />MC MINN, MARTHA M.<br />MOHRHAUSER, JEFFREY RAY<br />MOLSTAD, DONALD H.<br />MOMMSEN, LAURA LYNN<br />MORRIS, DEBORAH J.<br />MUNGER, STANLEY EDWIN<br />MYERS, JEFFREY T.<br />NEARY, JEFFREY ANDREW<br />NELSON, JOHN C.<br />NELSON, REBECCA A.<br />NOLL, JESSICA RENEE<br />O'BRIEN, BRIEN<br />O'BRIEN, TERESA ANN<br />OSBORN, ANTHONY LEE<br />OSBORN, ELLEN D<br />OYADARE, BULIAMIN AYINDE<br />PARRY, PATRICK THOMAS<br />POULSON, JEFFREY LEE<br />PRICHARD, WAYNE G.<br />RACHEL, THERESA<br />RHINES, SKYLER SHAW<br />ROE, KATHLEEN<br />ROEHRICH, DOUGLAS LEE<br />ROSENBAUM, ELIZABETH ANNE<br />ROUSE, HEIDI M.<br />ROW, ELIZABETH A.<br />RYNELL, LESLEY D.<br />SAINT, JEREMY BLAKE<br />SCHRUNK, IRENE ANN<br />SEALEY, PATRICK L.<br />SHUCK, DANIEL BRIAN<br />SMART, MICHAEL LEE<br />SMITH, BRUCE MALCOLM<br />SMITH, DIANE MURPHY<br />SOKOLOVSKE, MARY JANE<br />SOLBERG, JENNIFER NELSON<br />STRAND, LEONARD T.<br />TENUTA, FRANK CAL<br />THALI, MERET<br />THOMAS, BRUCE GORDON<br />TIEFENTHALER, ROBERT DEAN<br />TIMMINS, KRISTINE MARIE<br />TOTT, PATRICK H.<br />TRUONG, REVATHI RAJAGOPAL<br />UPDEGRAFF, DAVID L.<br />VAN KEKERIX, JENNIFER<br />VANDERLINDEN, DAN E.<br />VENABLE-RIDLEY, C MICHELLE<br />WEHDE, SHAWN STEPHEN<br />WICHSER, ROBERT ALAN<br />WIDDISON, HAROLD K.<br />WIDMAN, JOSHUA DAVID<br />WILKERSON, JENNIFER HELEN<br />"
"16052","51103",Sioux City,IA,"17857",1742.15,10.25,0.342434179785,0.0029080311547,"51103",,"0",0,No attorneys found for this zip code
"16053","51104",Sioux City,IA,"21695",3195.14,6.79,0.230807630606,0.00192563777543,"51104","51104","3",0.138,"<br />ARNESON, BRYAN JAMES<br />KARSTENS, RACHELLE L.<br />KUEHL, PATRICK DAVID<br />"
"16054","51105",Sioux City,IA,"9733",1255.87,7.75,0.284114410057,0.00219879283046,"51105","51105","2",0.205,"<br />VAN WYHE, AMANDA<br />WILLIA, NEIL RICHARD JR<br />"
"16055","51106",Sioux City,IA,"27851",847.82,32.85,0.699662779825,0.00931414821719,"51106","51106","15",0.539,"<br />CARLIN, JAMES M.<br />CLAUSEN, TIMOTHY A.<br />CLAUSEN, ZACHARY DAVID<br />DEINERT, RYLAND LEE<br />EDMUNDSON, RACHAEL RAE<br />KEPHART, CLIFTON JAMES<br />LAMB, ANTHONY P<br />LAPIERRE, RENE CHARLES<br />LARSON, WILLIAM HARVEY<br />METZGAR, MATTHEW R.<br />ORZECHOWSKI, BARBARA FISHER<br />PHILLIPS, DOUGLAS LELAND<br />RHINEHART, RICHARD SCOTT<br />WASHBURN, BRENDA KAY<br />YUNG, BRIAN L.<br />"
"16056","51108",Sioux City,IA,"6644",160.21,41.47,0.796576274353,0.0117743067183,"51108",,"0",0,No attorneys found for this zip code
"16057","51109",Sioux City,IA,"3148",167.09,18.84,0.645305328974,0.00535109993454,"51109",,"0",0,No attorneys found for this zip code
"16058","51111",Sioux City,IA,"103",13.94,7.39,0.229054191766,0.00209313896123,"51111",,"0",0,No attorneys found for this zip code
"16059","51201",Sheldon,IA,"6394",55.44,115.34,1.16388286278,0.0330734808805,"51201","51201","7",1.095,"<br />BECKER, RACHAEL MCCALL<br />DE HOOGH, JOHN F.<br />GIITTER, CHRISTOPHER J.<br />MORGAN, KATIE FRANCES<br />POSTMA, LARRY GENE<br />SCHREURS, MICAH JOHN<br />WHORLEY, THOMAS J.<br />"
"16060","51230",Alvord,IA,"563",20.49,27.48,0.632336160404,0.00790237822872,"51230",,"0",0,No attorneys found for this zip code
"16061","51231",Archer,IA,"235",10.13,23.2,0.466229114244,0.00664548410188,"51231",,"0",0,No attorneys found for this zip code
"16062","51232",Ashton,IA,"831",12.3,67.54,0.872481849381,0.0194052582027,"51232",,"0",0,No attorneys found for this zip code
"16063","51234",Boyden,IA,"1322",27.09,48.8,0.525523977381,0.0139956442569,"51234",,"0",0,No attorneys found for this zip code
"16064","51235",Doon,IA,"1031",19.86,51.91,0.9484756861,0.0149136150702,"51235",,"0",0,No attorneys found for this zip code
"16065","51237",George,IA,"1697",16.67,101.83,0.966090015323,0.0292740982367,"51237",,"0",0,No attorneys found for this zip code
"16066","51238",Hospers,IA,"1371",30.25,45.32,0.749560485719,0.0129738986688,"51238",,"0",0,No attorneys found for this zip code
"16067","51239",Hull,IA,"3513",51.9,67.69,0.799648210057,0.0194157977787,"51239","51239","4",1.139,"<br />DE KOSTER, JOHN GORDON<br />DE KOSTER, PHILIP JAMES<br />RANDOLPH, JENNIFER A.<br />TEPASKE, JOHN D.<br />"
"16068","51240",Inwood,IA,"1693",16.28,104.01,1.07276430436,0.0298867672914,"51240",,"0",0,No attorneys found for this zip code
"16069","51241",Larchwood,IA,"1881",20.02,93.95,0.903059791383,0.0270579027897,"51241","51241","3",1.595,"<br />BONANDER, ALEXANDER SCOTT<br />BONANDER, LACHLAN MURPHY<br />MORGAN, KATHERINE ANN<br />"
"16070","51242",Lester,IA,"358",526.47,0.68,0.0704110588343,0.000196964467245,"51242",,"0",0,No attorneys found for this zip code
"16071","51243",Little Rock,IA,"809",16.06,50.36,0.657215883965,0.0145037168933,"51243",,"0",0,No attorneys found for this zip code
"16072","51244",Matlock,IA,"79",225.71,0.35,0.0422853213518,0.000101489924911,"51244",,"0",0,No attorneys found for this zip code
"16073","51245",Primghar,IA,"1402",17.83,78.61,0.882947819834,0.0225035991492,"51245","51245","4",2.853,"<br />GREEN, BRUCE ALLAN<br />KLINKER, THOR JOSEPH<br />KLINKER, WILLIAM KRISTIAN<br />SHEA, RONALD J.<br />"
"16074","51246",Rock Rapids,IA,"3717",24.28,153.07,1.09279055768,0.0440706488707,"51246","51246","6",1.614,"<br />AUSTIN, MICHAEL R.<br />KIPPLEY, PAUL MICHAEL<br />MAYER, SHAYNE LEE<br />WAAGMEESTER, RANDY LEE<br />WIPPERT, JENNIFER LYN<br />ZYLSTRA, BRENDA <br />"
"16075","51247",Rock Valley,IA,"5229",43.84,119.27,1.17460770529,0.0342022885083,"51247","51247","3",0.574,"<br />HOOGEVEEN, MAUREEN MC GILL<br />KLEIN, DONALD ROBERT<br />SANTEMA, JEFFERY WAYNE<br />"
"16076","51248",Sanborn,IA,"1859",24.5,75.88,0.829214052335,0.0217641120324,"51248","51248","1",0.538,"<br />QUECK, JEFFREY PHILIP<br />"
"16077","51249",Sibley,IA,"3434",26.84,127.92,1.00880559093,0.0368210345804,"51249","51249","8",2.33,"<br />COSGROVE, TOBIAS<br />DAWSON, HAROLD DAVID<br />DE KOTER, DANIEL E.<br />FELLER, JOSEPH MICHAEL<br />KRIKKE, BRANDON JAY<br />McGOWAN, NOLAN MICHAEL<br />ROCKMAN, NATHAN J<br />THOLE, MICHAEL E.<br />"
"16078","51250",Sioux Center,IA,"8607",121.55,70.81,0.998075438201,0.0202707348674,"51250","51250","12",1.394,"<br />ALLEN, JULIE MONIQUE<br />BAHENA, AMANDA J.<br />CLABAUGH, MISSY J.<br />GOSLINGA, KELLY JOLYNN<br />KRAMER, TIMOTHY J.<br />MOUW, DANIEL JOHN<br />PUETZ, CURTIS R.<br />TOERING, MYRON DEAN<br />VAN ENGEN, BRIAN K.<br />VANDE GRIEND, MICKEY JAMES<br />VISSER, RYAN CURTIS<br />WINTERFELD, JENNY L.<br />"
"16079","51301",Spencer,IA,"12717",78.9,161.18,1.15458357022,0.0461956457663,"51301","51301","24",1.887,"<br />AVERY, STEPHEN F.<br />BAILEY, BRIDGET LYNN<br />BJORNSTAD, CHRISTOPHER<br />BORTH, CHARLES K.<br />BOVEE, MICHAEL RODNEY<br />BUSSE, KRISTI JO<br />CALIGIURI JR, PAUL ANTHONY<br />CARR, PATRICK MALOY<br />DAVIS, JILL MARIE<br />GREER, JOHN PAUL<br />HAACK, SARAH KATHRYN<br />HEMPHILL, DONALD J.<br />JOHNSON, SCOTT A.<br />JOHNSON, TRAVIS SUMNER<br />QUAIL, ANNE J.<br />SACKETT, BARRY S.<br />SCOTT, DAVID A.<br />SELF, KERRY ANNE<br />SHINE, EVA H.<br />SPECKETER, ELIZABETH DIANE<br />STEFFEN, LISA M.<br />WALLWEY, DIANNE RENAY<br />WHITTENBURG, NANCY LYNN<br />WILLRETT, KRISTINE K.<br />"
"16080","51331",Arnolds Park,IA,"1140",389.08,2.93,0.157317546293,0.000841897868855,"51331","51331","1",0.877,"<br />BAUM, JOHN PATRICK<br />"
"16081","51333",Dickens,IA,"547",7.98,68.56,0.955889056765,0.0196454881541,"51333",,"0",0,No attorneys found for this zip code
"16082","51334",Estherville,IA,"7327",37.55,195.14,1.34344860073,0.056155827822,"51334","51334","11",1.501,"<br />BAUERMEISTER, SCOT LEE<br />BENNETT FINN, JENNIFER ANN<br />DETTMANN, PAMELA K.<br />EARLY, MATTHEW T. E.<br />FILLENWARTH, LYNN KAY<br />FITZGIBBONS, JOSEPH LEO<br />FORSYTH, DAVID D.<br />MEYER, RICHARD JOHN<br />ROSENDAHL, EDWARD JAMES<br />SANDER, KEVIN RAY<br />SUMMERS BAULER, MELANIE SUE<br />"
"16083","51338",Everly,IA,"978",12.66,77.28,0.858843719077,0.022166126983,"51338",,"0",0,No attorneys found for this zip code
"16084","51342",Graettinger,IA,"1251",17.26,72.5,1.09605878401,0.0208089699475,"51342",,"0",0,No attorneys found for this zip code
"16085","51343",Greenville,IA,"257",9.08,28.3,0.733118277374,0.00809339955669,"51343",,"0",0,No attorneys found for this zip code
"16086","51345",Harris,IA,"395",7.51,52.63,0.614593878839,0.0151481294946,"51345",,"0",0,No attorneys found for this zip code
"16087","51346",Hartley,IA,"2328",15.56,149.65,1.1189583821,0.0429139684979,"51346","51346","2",0.859,"<br />CMELIK, DENNIS LEE<br />SEASE, RANDALL GRANT<br />"
"16088","51347",Lake Park,IA,"1526",19.41,78.62,0.789593628706,0.0226292827132,"51347","51347","2",1.311,"<br />JONES, CARRIE SUE<br />MARTIN, JON MICHAEL<br />"
"16089","51350",Melvin,IA,"365",8.53,42.8,0.577156780932,0.0122984902728,"51350",,"0",0,No attorneys found for this zip code
"16090","51351",Milford,IA,"4569",43.67,104.62,0.93456484729,0.0300617891788,"51351","51351","1",0.219,"<br />STEIN, DAVID J. JR.<br />"
"16091","51354",Ocheyedan,IA,"1121",12.47,89.9,0.835027097864,0.0258747669147,"51354",,"0",0,No attorneys found for this zip code
"16092","51355",Okoboji,IA,"816",179.74,4.54,0.257632302933,0.00130585833585,"51355","51355","3",3.676,"<br />HASTINGS, JAMES C.<br />SLOMA, MEGHAN MEYER<br />WALKER, JOHN R. JR<br />"
"16093","51357",Royal,IA,"711",18.45,38.54,0.741656698762,0.0110302928146,"51357",,"0",0,No attorneys found for this zip code
"16094","51358",Ruthven,IA,"1248",14.83,84.16,1.05445404302,0.024113129898,"51358",,"0",0,No attorneys found for this zip code
"16095","51360",Spirit Lake,IA,"8553",66.03,129.54,1.39142564631,0.0373005990051,"51360","51360","33",3.858,"<br />BENZ, JAMES LADD<br />BJORNSTAD, EDWARD WALLACE<br />BJORNSTAD, JACK BJORN<br />BJORNSTAD, JOHN MOORE<br />BJORNSTAD, THOMAS EDWARD<br />BOSMA, APRIL LEANN<br />BRANDS, BETHANY J. VERHOEF<br />BUELL, DONNA LOU<br />CHOZEN, MICHAEL JOHN<br />DE JONG, MATTHEW BRENT<br />DITSWORTH, SHAWNA NOLAN<br />JOHNSON, ELIZABETH K.<br />JOHNSON, MICHAEL H.<br />KIDD, DALTON JOHN<br />LARSON, DAVID CHRISTOPHER<br />LESTER, DAVID A.<br />MAAHS, EARL H.<br />OLSON, ROSALISE<br />OWENS, GREGG LARRY<br />PETERSEN, CARL J.<br />ROMAN, MELINDA LEA<br />SANDERSON, WILLIAM J.<br />SANDY, CHRISTOPHER DANIEL<br />SANDY, JOHN LAWRENCE<br />SANDY, JOHN MANDEL<br />SANDY, MICHAEL LEE<br />SANDY, SHANNON LEE<br />SAUNDERS, LONNIE BENJAMIN<br />SCHIRO, FRANCES M.<br />WALLECK, ABBY LYNN GOETTSCH<br />WIEST, CHARLES LINCOLN JR.<br />WINGERT, PAMELA A.<br />ZENOR, AMY ELIZABETH<br />"
"16096","51363",Superior,IA,"135",500,0.27,0.0464123041585,7.73705131101e-05,"51363",,"0",0,No attorneys found for this zip code
"16097","51364",Terril,IA,"748",10.21,73.25,0.864997740083,0.0210454751988,"51364",,"0",0,No attorneys found for this zip code
"16098","51365",Wallingford,IA,"422",18.99,22.22,0.539189617259,0.00638385065268,"51365",,"0",0,No attorneys found for this zip code
"16099","51366",Webb,IA,"371",5.72,64.91,0.688386170081,0.0185478352388,"51366",,"0",0,No attorneys found for this zip code
"16100","51401",Carroll,IA,"12208",63.3,192.85,1.39259134385,0.0543352296742,"51401","51401","24",1.966,"<br />AHRENDSEN, AARON WILLIAM<br />BADDING, GINA C.<br />BRUNER, BARRY T.<br />BRUNER, DAVID STANLEY<br />COMITO, FRANK JOSEPH<br />EICH, RONALD F.<br />HAVERMANN, JADE C.<br />HEILIGER, JAMES EDWARD<br />MAYHALL, JULIE GRETEMAN<br />MC MINIMEE, GARY LEE<br />MENZEL, ANN LOUISE ARGABRIGHT<br />MINNICH, JEFFREY ROBERT<br />MORTON, JESSICA  LYNN<br />NELSON, MICHEL W.<br />NEU, ARTHUR ERIC<br />PETERS, ROBERT W.<br />POLKING, CHRISTOPHER C.<br />SIBBEL, MARTHA ANN KNIGHT<br />SIEMANN, GREGORY J.<br />STAUB, PATRICIA KUKER<br />STEGER, CURT STEVEN<br />TIDGREN, KRISTINE A<br />VAN DYKE, JAMES RUSSELL<br />WERDEN, JOHN CHASE JR.<br />"
"16101","51430",Arcadia,IA,"913",24.04,37.98,0.75993878181,0.0106986219636,"51430",,"0",0,No attorneys found for this zip code
"16102","51431",Arthur,IA,"383",10.61,36.1,0.558615540299,0.0102151091737,"51431",,"0",0,No attorneys found for this zip code
"16103","51432",Aspinwall,IA,"0",0,0.25,0.0338605276345,7.01264640205e-05,"51432",,"0",0,No attorneys found for this zip code
"16104","51433",Auburn,IA,"735",13.26,55.41,0.736764047536,0.0156626559372,"51433",,"0",0,No attorneys found for this zip code
"16105","51436",Breda,IA,"870",15.55,55.95,0.877993833958,0.0157910987668,"51436",,"0",0,No attorneys found for this zip code
"16106","51439",Charter Oak,IA,"874",10.83,80.71,0.923643599203,0.0227441470211,"51439","51439","1",1.144,"<br />DELANTY, SARAH  A.<br />"
"16107","51440",Dedham,IA,"411",13.86,29.65,0.404724211917,0.0083321243221,"51440",,"0",0,No attorneys found for this zip code
"16108","51441",Deloit,IA,"355",20.92,16.97,0.679534890456,0.00478544675665,"51441",,"0",0,No attorneys found for this zip code
